tool		CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--staging--media--solo6x10--solo6x10.ko-entry_point.cil.out.yml	true	true	56.813955332	30.057591168908402	2146.865152	256860	276820	290726		4.00	4.00	32026	0	0	0	1	0	1.00		396	149	290726	2	0	13584	4	4	4	0	0	4	0	4	401	0.87	10	4	4	0	15400	1	5071.75	1.00	0	0.807	12220	13450	0.909	1631	2026	0.805	11371	14428	2887	487	88	5499	46	3908	393	256251	1	5	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--target--sbp--sbp_target.ko-entry_point.cil.out.yml	true	true	20.668964121	10.472830724902451	416.796672	9568	18463	19939		5.00	5.00	4918	0	0	0	1	0	0.99		54	21	19939	2	0	1390	5	5	5	0	0	5	0	5	474	0.40	17	5	5	0	2428	1	1797.40	1.00	0	0.624	9078	10469	0.867	527	842	0.626	5679	7255	1087	237	18	1745	5	163	148	9135	1	3	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--tty--isicom.ko-entry_point.cil.out.yml	true	true	41.385127488	21.957591054961085	991.764480	59097	355095	389403		3.04	3.00	80867	0	0	0	1	0	1.00		751	324	389403	2	0	34231	5	5	5	0	0	5	0	5	487	0.48	30	5	5	0	112845	1	59216.20	1.00	0	0.939	5884	5921	0.994	744	756	0.984	4083	5189	790	165	19	2287	25	1279	155	55741	1	11	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--tty--rocket.ko-entry_point.cil.out.yml	true	true	24.587935516	12.527923601912335	630.329344	56457	63299	66870		2.00	2.00	9660	0	0	0	1	0	1.00		225	114	66870	2	0	3316	2	2	2	0	0	2	0	2	221	0.84	7	2	2	0	5246	1	3550.00	1.00	0	0.947	6831	6864	0.995	973	984	0.989	5201	6673	1083	190	32	3073	18	1685	180	55113	1	6	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--tty--serial--8250--8250.ko-entry_point.cil.out.yml	true	ERROR (recursion)	12.988052218	6.634369130013511	295.305216	820	726	884		0.00	0.00	326	0	0	0	1	0	1.00		96	52	884	2	0	65	0	0	0	0	0	0	0	0	0	0.00	0	0							0	0.241	5207	8221	0.633	266	1422	0.187	6660	8772	1497	303	33	583	1	9	73	820	1	1	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--tty--serial--8250--8250_pci.ko-entry_point.cil.out.yml	true	ERROR (recursion)	11.63686678	5.980185677995905	244.310016	2113	1993	2290		0.00	0.00	628	0	0	0	1	0	1.00		121	66	2290	2	0	178	0	0	0	0	0	0	0	0	0	0.00	0	0							0	0.550	5378	6501	0.827	304	812	0.374	3859	4973	867	169	15	862	2	22	93	2113	1	1	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--usb--class--cdc-acm.ko-entry_point.cil.out.yml	true	true	97.349698729	66.38547749281861	7010.086912	257929	1931964	2106895		8.68	7.00	546206	0	0	0	1	0	0.99		1851	1146	2106895	2	0	164246	15	15	15	0	0	15	0	15	485	0.12	57	15	15	0	568826	1	112315.73	1.00	0	0.670	6005	6743	0.891	539	718	0.751	4630	5805	1028	227	27	1797	143	3951	152	211490	1	148	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--usb--dwc2--dwc2_gadget.ko-entry_point.cil.out.yml	true	ERROR (recursion)	14.385374792	7.364704261999577	278.999040	4478	5108	5627		1.00	1.00	1204	0	0	0	1	0	0.99		77	31	5627	2	0	426	1	1	1	0	0	1	0	1	11	0.08	3	1	1	0	725	1	725.00	1.00	0	0.668	5449	7743	0.704	401	1094	0.367	6347	8426	1609	205	30	1478	3	89	137	4300	1	2	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--usb--host--xhci-hcd.ko-entry_point.cil.out.yml	true	TIMEOUT	956.923460036	741.8583802180365	12705.103872	302709	4540287	5064774		11.94	11.00	1336137	0	0	0	1	0	1.00		12032	2340	5064774	2	0	449613	277	277	277	0	0	38	0	38	2032	0.11	143	277	38	0	886854	1	284937.80	1.00	239	0.883	17697	21123	0.838	3897	4904	0.795	21957	30509	5318	656	165	11310	26	4057	579	290724	1	26	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--usb--host--xhci-hcd.ko-entry_point_-test.cil.out.yml	true	TIMEOUT	936.965691421	696.2204032707959	12858.748928	243156	3119190	3476879		12.28	11.00	922334	0	0	0	1	0	1.00		2965	830	3476880	2	0	305641	339	339	339	0	0	45	0	45	2048	0.08	158	339	45	0	258456	1	92936.68	1.00	294	0.843	17415	20993	0.830	3686	4810	0.766	21774	30220	5298	657	165	10856	22	3276	554	233506	1	32	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--usb--misc--usbtest.ko-entry_point.cil.out.yml	true	true	20.620350347	10.450820182915777	426.315776	23914	78549	87355		3.99	3.98	22548	0	0	0	1	0	1.00		214	129	87355	2	0	7979	6	6	6	0	0	6	0	6	271	0.24	14	6	6	0	14201	1	9244.83	1.00	0	0.852	5856	6055	0.967	839	934	0.898	4184	5375	908	162	44	2357	10	290	138	23526	1	8	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--usb--serial--sierra.ko-entry_point.cil.out.yml	true	true	21.321819788	10.806170117808506	654.962688	16866	100942	109558		4.17	4.00	47358	0	0	0	1	0	1.00		81	44	109558	2	0	8164	10	10	10	0	0	10	0	10	187	0.06	30	10	10	0	14926	1	8453.90	1.00	0	0.865	5485	5607	0.978	419	448	0.935	2954	3720	555	126	13	1465	11	157	109	13724	1	15	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--video--fbdev--aty--radeonfb.ko-entry_point.cil.out.yml	true	true	68.635937398	45.740160305052996	3502.997504	203698	208895	224282		2.00	2.00	31268	0	0	0	1	0	1.00		284	135	224282	2	0	15205	2	2	2	0	0	2	0	2	236	0.67	4	2	2	0	3981	1	2691.00	1.00	0	0.963	10339	10374	0.997	1620	1642	0.987	9480	13473	2288	270	71	6119	33	9458	260	203534	1	2	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--video--fbdev--via--viafb.ko-entry_point.cil.out.yml	true	ERROR (recursion)	18.041971915	9.199774950975552	385.921024	5056	4860	5488		0.00	0.00	1418	0	0	0	1	0	0.99		199	121	5488	2	0	433	0	0	0	0	0	0	0	0	0	0.00	0	0							0	0.400	7965	13226	0.602	878	3046	0.288	12290	16417	2490	492	60	2310	2	81	197	5056	1	1	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-fs--dlm--dlm.ko-entry_point.cil.out.yml	true	ERROR (recursion)	43.811982401	22.131734827999026	668.983296	8925	67851	75430		14.00	14.00	19186	0	0	0	1	0	0.99		172	90	75430	2	0	5978	14	14	14	0	0	14	0	14	1016	0.67	43	14	14	0	6868	1	4324.43	1.00	0	0.293	10505	23788	0.442	964	5086	0.190	23991	32890	5533	958	206	3079	2	201	281	8925	1	1	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-kernel--locking--locktorture.ko-entry_point.cil.out.yml	true	true	13.609199848	6.931794698117301	234.860544	742	31806	35459		10.58	8.98	12194	0	0	0	1	0	1.00		85	40	35459	2	0	3088	11	11	11	0	0	11	0	11	479	0.49	42	11	11	0	4159	1	2876.45	1.00	0	0.524	2194	2497	0.879	107	254	0.421	1563	1876	233	84	12	407	1	16	44	721	1	3	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-kernel--rcu--rcutorture.ko-entry_point.cil.out.yml	true	ERROR (recursion)	14.867148786	7.568530311109498	287.764480	3192	3065	3454		0.00	0.00	856	0	0	0	1	0	0.99		151	105	3454	2	0	263	0	0	0	0	0	0	0	0	0	0.00	0	0							0	0.477	3344	5366	0.623	614	1868	0.329	6490	9165	969	260	49	1561	2	38	124	3192	1	1	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-net--core--pktgen.ko-entry_point.cil.out.yml	true	true	28.880641602	14.676166774937883	627.355648	26555	56016	64010		3.00	3.00	16820	0	0	0	1	0	1.00		164	88	64010	2	0	7634	3	3	3	0	0	3	0	3	390	0.64	14	3	3	0	15428	1	9941.67	1.00	0	0.459	9612	12042	0.798	838	1434	0.584	8470	10686	1898	331	52	2489	10	413	152	26195	1	3	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-sound--drivers--snd-aloop.ko-entry_point.cil.out.yml	true	true	17.268822809	8.804860053118318	285.229056	23689	32061	35802		3.00	3.00	8468	0	0	0	1	0	1.00		194	95	35802	2	0	3516	3	3	3	0	0	3	0	3	220	0.70	7	3	3	0	4443	1	2867.00	1.00	0	0.798	5224	5459	0.957	520	576	0.903	3346	4024	640	168	8	1548	15	260	134	22189	1	5	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-sound--drivers--snd-dummy.ko-entry_point.cil.out.yml	true	ERROR (recursion)	12.674346019	6.515576174017042	285.171712	850	763	906		0.00	0.00	312	0	0	0	1	0	0.99		88	40	906	2	0	57	0	0	0	0	0	0	0	0	0	0.00	0	0							0	0.384	4542	5546	0.819	266	686	0.388	3611	4421	679	185	16	573	1	12	71	850	1	1	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-sound--drivers--snd-mts64.ko-entry_point.cil.out.yml	true	true	13.003950361	6.6346429120749235	227.373056	6472	13606	14882		2.00	2.00	2800	0	0	0	1	0	1.00		69	38	14882	2	0	1227	2	2	2	0	0	2	0	2	243	0.80	9	2	2	0	5168	1	3593.00	1.00	0	0.822	4684	4780	0.980	307	328	0.936	2502	2988	456	129	12	1124	5	61	106	5759	1	3	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-sound--drivers--snd-serial-u16550.ko-entry_point.cil.out.yml	true	true	14.66764123	7.480703531997278	258.977792	11475	16558	18756		2.00	2.00	4529	0	0	0	1	0	1.00		136	76	18756	2	0	2075	2	2	2	0	0	2	0	2	130	0.91	5	2	2	0	4194	1	2604.50	1.00	0	0.893	3639	3689	0.986	370	388	0.954	2220	2720	460	112	10	1143	10	221	100	11210	1	3	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-sound--pci--cs46xx--snd-cs46xx.ko-entry_point.cil.out.yml	true	ERROR (recursion)	20.400974366	10.356659865006804	455.397376	5990	14644	16889		2.00	2.00	4683	0	0	0	1	0	1.00		288	189	16889	2	0	1457	2	2	2	0	0	2	0	2	53	0.40	6	2	2	0	6442	1	4722.50	1.00	0	0.396	7347	13330	0.551	961	2706	0.355	12600	16993	2619	409	82	2275	2	84	162	5990	1	1	0
ldv-validator-v0.6/linux-stable-1575714-1-150_1a-drivers--net--wireless--b43--b43.ko-entry_point.cil.out.yml	false																																																															
ldv-validator-v0.6/linux-stable-1b0b0ac-1-108_1a-drivers--net--slip.ko-entry_point.cil.out.yml	false	TIMEOUT	902.50186452	830.8906625139061	1391.169536	8360	37981	42041		3.39	3.32	9126	0	0	0	1	0	1.00		106	54	42041	2	0	3503	7	7	7	0	0	6	0	6	250	0.27	14	7	6	0	8360	1	5506.43	1.00	1	0.852	6267	6519	0.961	457	520	0.879	3485	4252	613	149	11	1511	5	61	127	7779	1	7	1
ldv-validator-v0.6/linux-stable-1dfa93a-1-100_1a-drivers--usb--serial--kobil_sct.ko-entry_point.cil.out.yml	false	TIMEOUT	904.296001552	742.6360111411195	11832.270848	879	3114	3500		1.09	1.09	1306	0	0	0	1	0	0.99		48	22	3500	2	0	313	3	3	3	0	0	2	0	2	9	0.08	4	3	2	0	1438	1	1063.33	1.00	1	0.436	4453	5131	0.868	138	422	0.327	2289	2806	420	94	9	393	2	15	41	711	1	3	1
ldv-validator-v0.6/linux-stable-2b9ec6c-1-106_1a-drivers--usb--gadget--g_printer.ko-entry_point.cil.out.yml	false	false(unreach-call)	64.314716958	33.34739279304631	927.465472	11413	35439	38810		5.70	5.59	8880	0	0	0	1	0	0.99		277	76	38810	2	0	2444	27	27	27	0	0	9	0	9	375	0.31	11	27	9	0	11413	1	4517.63	1.00	18	0.827	4603	4915	0.937	544	662	0.822	3629	4665	796	156	29	1772	6	152	129	10163	1	13	1
ldv-validator-v0.6/linux-stable-39a1d13-1-101_1a-drivers--block--virtio_blk.ko-entry_point.cil.out.yml	false	ERROR (recursion)	7.702703055	3.970714112976566	180.285440	225	212	243		0.00	0.00	68	0	0	0	1	0	1.00		16	10	243	2	0	19	0	0	0	0	0	0	0	0	0	0.00	0	0							0	0.221	3307	3978	0.831	62	276	0.225	2112	2468	432	122	13	189	1	4	27	225	1	1	0
ldv-validator-v0.6/linux-stable-4ed3cba-1-100_1a-drivers--usb--serial--qcserial.ko-entry_point.cil.out.yml	false	unknown	13.549654605	6.909679587930441	227.520512	835	1400	1606		0.08	0.08	442	0	0	0	1	0	1.00		33	17	1606	2	0	200	2	2	2	0	0	1	0	1	2	0.07	1	2	1	0	573	1	572.00	1.00	1	0.708	4694	4846	0.969	224	296	0.757	1705	2001	230	72	5	626	1	9	51	832	1	2	0
ldv-validator-v0.6/linux-stable-5742d35-1-136_1a-drivers--usb--serial--ti_usb_3410_5052.ko-entry_point.cil.out.yml	false	unknown	67.899026949	34.53669851995073	1337.073664	110614	163318	180087		8.01	8.00	37124	0	0	0	1	0	0.99		868	375	180087	2	0	15413	20	20	20	0	0	6	0	6	538	0.86	12	20	6	0	42444	1	16154.80	1.00	14	0.879	5750	5899	0.975	883	956	0.924	4327	5648	852	165	16	2545	43	1874	145	107809	1	5	0
ldv-validator-v0.6/linux-stable-5934df9-1-111_1a-drivers--scsi--gdth.ko-entry_point.cil.out.yml	false	ERROR (recursion)	23.399023081	11.851506363833323	336.343040	8246	9843	11270		1.00	1.00	3074	0	0	0	1	0	0.99		214	98	11270	2	0	1155	1	1	1	0	0	1	0	1	33	0.06	3	1	1	0	1871	1	1871.00	1.00	0	0.563	8245	11181	0.737	851	2176	0.391	9543	12399	2050	286	97	2425	3	66	161	7903	1	2	0
ldv-validator-v0.6/linux-stable-8a9f335-1-32_7a-drivers--net--wireless--ath--carl9170--carl9170.ko-entry_point.cil.out.yml	false	TIMEOUT	1000.627772533	898.0970400460064	10474.934272	3522545	6864784	7421989		47.75	47.72	2324392	0	0	0	1	0	0.97		148233	47620	7421989	2	0	257857	49	49	49	0	0	49	0	49	4104	0.55	173	49	49	0	1575570	1	74319.12	1.00	0	0.621	15147	21771	0.696	2167	4490	0.483	20479	27182	4856	784	125								
ldv-validator-v0.6/linux-stable-90a4845-1-110_1a-drivers--char--ipmi--ipmi_si.ko-entry_point.cil.out.yml	false	TIMEOUT	918.574969869	544.9219167791307	13593.575424	32260	741498	840032		22.09	22.00	231064	0	0	0	1	0	1.00		10145	2103	840032	2	0	74889	720	720	720	0	0	33	0	33	2330	0.30	58	720	33	0	267636	1	97466.35	1.00	687	0.730	6614	7727	0.856	1986	2534	0.784	8291	11730	1410	300	40	4455	7	276	219	31204	1	8	1
ldv-validator-v0.6/linux-stable-a9e7fb5-1-32_7a-drivers--media--rc--imon.ko-entry_point.cil.out.yml	false	TIMEOUT	1002.507584159	554.7474334400613	13005.185024	164952	703263	757414		14.74	14.00	233194	0	0	0	1	0	0.99		710	313	757414	2	0	48257	415	415	415	0	0	24	0	24	912	0.14	49	415	24	0	164952	1	67871.94	1.00	391	0.732	5269	6101	0.864	492	878	0.560	4643	5983	937	213	10	1838	89	2393	156	143354	1	77	1
ldv-validator-v0.6/linux-stable-c0cc359-104_1a-drivers--usb--serial--qcserial.ko-entry_point.cil.out.yml	false	TIMEOUT	962.216279182	843.1362458418589	9612.849152	1935156	1997328	2206443		6.34	5.79	1122512	0	0	0	1	0	1.00		4337	2771	2206443	2	0	203369	103	103	103	0	0	8	0	8	546	0.50	13	103	8	0	1924094	1	536636.71	1.00	95	0.944	4029	4042	0.997	231	232	0.996	1572	1864	224	72	2								
ldv-validator-v0.6/linux-torvalds-645ef9e-32_7a-sound--oss--sound.ko-entry_point.cil.out.yml	false	ERROR (recursion)	17.767999803	9.029539034003392	329.412608	790	1236	1456		1.00	1.00	484	0	0	0	1	0	1.00		64	27	1456	2	0	122	1	1	1	0	0	1	0	1	11	0.09	3	1	1	0	546	1	546.00	1.00	0	0.146	3796	9943	0.382	225	3162	0.071	10585	14191	1827	350	74	560	1	10	51	790	1	1	0
ldv-validator-v0.8/linux-stable-063f96c-1-144_2a-drivers--mmc--host--vub300.ko.unsigned-entry_point_ldv-val-v0.8.cil.out.yml	false	ERROR (recursion)	11.773582646	5.992689240025356	217.882624	3876	3712	4305		0.00	0.00	1204	0	0	0	1	0	1.00		173	101	4305	2	0	430	0	0	0	0	0	0	0	0	0	0.00	0	0							0	0.475	5203	6907	0.753	406	1110	0.366	5000	6390	958	221	20	1052	3	46	105	3876	1	1	0
ldv-validator-v0.8/linux-stable-064368f-1-111_1a-drivers--media--radio--si4713-i2c.ko-entry_point_ldv-val-v0.8.cil.out.yml	false	unknown	23.554243767	11.924800463952124	499.179520	16912	19091	21895		1.00	1.00	5700	0	0	0	1	0	1.00		97	37	21895	2	0	2721	7	7	7	0	0	1	0	1	9	0.09	2	7	1	0	6291	1	5173.57	1.00	6	0.945	5652	5691	0.993	597	606	0.985	3281	4084	678	127	10	1745	9	465	120	16801	1	2	0
ldv-validator-v0.8/linux-stable-1575714-1-150_1a-drivers--net--wireless--b43--b43.ko-entry_point_ldv-val-v0.8.cil.out.yml	false																																																															
ldv-validator-v0.8/linux-stable-1b0b0ac-1-108_1a-drivers--net--slip.ko-entry_point_ldv-val-v0.8.cil.out.yml	false	unknown	66.394650545	46.13128259894438	989.491200	38437	76915	84487		4.39	3.08	20016	0	0	0	1	0	1.00		117	40	84487	2	0	7036	10	10	10	0	0	7	0	7	609	0.39	16	10	7	0	10141	1	6609.00	1.00	3	0.927	6447	6509	0.990	508	520	0.977	3478	4258	608	150	11	1708	22	820	139	22482	1	257	0
ldv-validator-v0.8/linux-stable-1dfa93a-1-100_1a-drivers--usb--serial--kobil_sct.ko-entry_point_ldv-val-v0.8.cil.out.yml	false	unknown	100.80093235	50.78617101511918	3856.117760	10031	40824	45206		3.07	3.01	16882	0	0	0	1	0	0.99		70	32	45206	2	0	4074	84	84	84	0	0	8	0	8	69	0.04	12	84	8	0	9938	1	4476.62	1.00	76	0.905	4187	4220	0.992	352	356	0.989	2050	2537	372	84	6	1067	9	202	76	7902	1	12	0
ldv-validator-v0.8/linux-stable-2b9ec6c-1-106_1a-drivers--usb--gadget--g_printer.ko-entry_point_ldv-val-v0.8.cil.out.yml	false	unknown	61.628535748	31.133955069817603	1101.045760	81131	103542	112558		5.35	5.33	20382	0	0	0	1	0	1.00		457	237	112558	2	0	8388	34	34	34	0	0	9	0	9	537	0.32	11	34	9	0	29599	1	7189.88	1.00	25	0.932	4681	4800	0.975	563	608	0.926	3456	4467	753	146	26	1870	43	1356	136	79310	1	14	0
ldv-validator-v0.8/linux-stable-39a1d13-1-101_1a-drivers--block--virtio_blk.ko-entry_point_ldv-val-v0.8.cil.out.yml	false	ERROR (recursion)	7.512927293	3.857751677976921	195.203072	219	206	236		0.00	0.00	64	0	0	0	1	0	1.00		16	9	236	2	0	18	0	0	0	0	0	0	0	0	0	0.00	0	0							0	0.243	3298	3859	0.855	60	210	0.286	1920	2235	390	111	10	185	1	4	27	219	1	1	0
ldv-validator-v0.8/linux-stable-42f9f8d-1-111_1a-sound--oss--opl3.ko-entry_point_ldv-val-v0.8.cil.out.yml	false	unknown	54.221942321	27.39584160898812	868.564992	34970	75272	80498		5.33	4.00	31584	0	0	0	1	0	1.00		133	39	80498	2	0	4446	25	25	25	0	0	13	0	13	500	0.05	57	25	13	0	14699	1	5191.48	1.00	12	0.863	4730	4776	0.990	458	464	0.987	2306	2950	423	73	21	1304	26	1632	63	27708	1	40	0
ldv-validator-v0.8/linux-stable-4ee267b-1-130_7a-drivers--hwmon--ibmaem.ko-entry_point_ldv-val-v0.8.cil.out.yml	false	TIMEOUT	999.010143732	524.5876990749966	13598.441472																																																											
ldv-validator-v0.8/linux-stable-5742d35-1-136_1a-drivers--usb--serial--ti_usb_3410_5052.ko-entry_point_ldv-val-v0.8.cil.out.yml	false	unknown	32.319471247	16.31953132408671	734.908416	66287	123579	136365		7.01	7.00	28292	0	0	0	1	0	0.99		434	228	136365	2	0	11545	7	7	7	0	0	6	0	6	822	0.77	12	7	6	0	29307	1	12549.29	1.00	1	0.967	5706	5732	0.995	876	882	0.993	4058	5338	781	150	14	2542	26	1124	145	64904	1	3	0
ldv-validator-v0.8/linux-stable-5934df9-1-111_1a-drivers--scsi--gdth.ko-entry_point_ldv-val-v0.8.cil.out.yml	false	ERROR (recursion)	22.63457397	11.501977893989533	321.679360	7351	8924	10133		1.00	1.00	2614	0	0	0	1	0	0.99		178	83	10133	2	0	982	1	1	1	0	0	1	0	1	33	0.03	3	1	1	0	1802	1	1802.00	1.00	0	0.572	8191	11067	0.740	833	2116	0.394	9372	12201	2013	278	94	2391	3	62	159	7339	1	2	0
ldv-validator-v0.8/linux-stable-5fdb450-1-144_2a-drivers--mmc--host--vub300.ko-entry_point_ldv-val-v0.8.cil.out.yml	false	ERROR (recursion)	13.223271421	6.746339672943577	267.501568	4316	4154	4805		0.00	0.00	1320	0	0	0	1	0	1.00		170	107	4805	2	0	490	0	0	0	0	0	0	0	0	0	0.00	0	0							0	0.482	5261	6908	0.762	424	1126	0.377	5025	6426	965	222	20	1105	3	50	107	4316	1	1	0
ldv-validator-v0.8/linux-stable-8a9f335-1-32_7a-drivers--net--wireless--ath--carl9170--carl9170.ko-entry_point_ldv-val-v0.8.cil.out.yml	false	TIMEOUT	923.686852364	853.8655388220213	7499.997184	3545946	5317291	5677180		49.00	49.00	1899250	0	0	0	1	0	0.97		90787	32078	5677180	2	0	207785	50	50	50	0	0	50	0	50	3639	0.50	189	50	50	0	565810	1	38470.00	1.00	0	0.432	13134	22412	0.586	1587	5054	0.314	21729	29181	4907	874	125								
ldv-validator-v0.8/linux-stable-90a4845-1-110_1a-drivers--char--ipmi--ipmi_si.ko-entry_point_ldv-val-v0.8.cil.out.yml	false	TIMEOUT	943.45657821	612.3083571288735	14621.470720	227948	712947	811223		21.10	21.00	228813	0	0	0	1	0	1.00		8231	2774	811223	2	0	72911	963	963	963	0	0	31	0	31	3176	0.32	56	963	31	0	236665	1	104791.16	1.00	932	0.834	7076	7760	0.912	2235	2574	0.868	8402	11910	1427	307	40	5162	44	2143	256	220910	1	35	1
ldv-validator-v0.8/linux-stable-a450319-1-144_1a-drivers--input--tablet--acecad.ko-entry_point_ldv-val-v0.8.cil.out.yml	false	TIMEOUT	1002.612249899	532.4989329841919	12178.395136		96321	103874		6.69	6.00	26706	0	0	0	1	0	0.99		38	14	103874	2	0	7340	115	115	115	0	0	9	0	9	383	0.41	17	115	9	0	87459	1	41308.87	1.00	106																				
ldv-validator-v0.8/linux-stable-a450319-1-144_2a-drivers--input--tablet--acecad.ko-entry_point_ldv-val-v0.8.cil.out.yml	false	unknown	20.094386025	10.240027379943058	287.686656	2840	11807	12844		7.11	6.46	3716	0	0	0	1	0	1.00		39	10	12844	2	0	935	12	12	12	0	0	10	0	10	483	0.46	22	12	10	0	2190	1	1104.58	1.00	2	0.691	3665	3832	0.956	101	162	0.623	1510	1730	282	81	2	443	6	40	56	2289	1	9	0
ldv-validator-v0.8/linux-stable-a9e7fb5-1-32_7a-drivers--media--rc--imon.ko-entry_point_ldv-val-v0.8.cil.out.yml	false	unknown	590.235880929	358.56455642194487	13091.196928	224661	759597	818023		14.75	14.00	248636	0	0	0	1	0	0.99		710	320	818023	2	0	52994	488	488	488	0	0	24	0	24	1529	0.15	52	488	24	0	223275	1	86137.61	1.00	464	0.675	5241	6147	0.853	491	890	0.552	4748	6131	941	231	10	1844	121	3040	156	198865	1	81	0
ldv-validator-v0.8/linux-stable-af3071a-1-130_7a-drivers--hwmon--s3c-hwmon.ko-entry_point_ldv-val-v0.8.cil.out.yml	false	unknown	12.877254044	6.61076733097434	291.037184	796	2787	3003		3.02	2.99	684	0	0	0	1	0	0.99		13	5	3003	2	0	206	6	6	6	0	0	3	0	3	368	1.57	4	6	3	0	765	1	691.67	1.00	3	0.737	1069	1154	0.926	83	98	0.847	859	1006	177	57	5	355	2	14	42	695	1	3	0
ldv-validator-v0.8/linux-stable-c0cc359-1-104_1a-drivers--usb--serial--qcserial.ko-entry_point_ldv-val-v0.8.cil.out.yml	false																																																															
ldv-validator-v0.8/linux-torvalds-645ef9e-32_7a-sound--oss--sound.ko-entry_point_ldv-val-v0.8.cil.out.yml	false	ERROR (recursion)	23.539106157	11.959491153946146	528.146432	2011	3544	4073		3.00	3.00	1208	0	0	0	1	0	1.00		103	29	4073	2	0	369	3	3	3	0	0	3	0	3	469	0.73	5	3	3	0	600	1	565.67	1.00	0	0.220	4387	9940	0.441	555	3174	0.175	10629	14306	1811	364	74	1291	1	29	80	1953	1	2	0
ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-08_1a-drivers--ata--libata.ko-entry_point.cil.out.yml	true	ERROR (recursion)	36.699267651	18.64552234299481	865.099776	5347	5145	5951		0.00	0.00	1810	0	0	0	1	0	0.99		204	122	5951	2	0	605	0	0	0	0	0	0	0	0	0	0.00	0	0							0	0.184	11133	28108	0.396	1000	8988	0.111	32807	45141	6762	1103	248	2458	2	101	203	5347	1	1	0
